ybp,K_ID,Lat,Lon,Acer,Achillea_t,Aconitum,Agrimonia,Alchemilla,Alnus,Anagallis,Anemone_t,Apiaceae,Armeria,Artemisia,Asteraceae,Asteraceae_liguliflorae,Asteraceae_tubuliflorae,Astragalus,Betula,Betula_nana_t,Boraginaceae,Brassicaceae,Calluna_vulgaris,Campanula,Cannabis_t,Carpinus,Caryophyllaceae,Centaurea_cyanus,Centaurea_sp,Cerastium_t,Cerealia_sum,Chenopodiaceae,Chrysosplenium,Circaea,Cirsium_t,Convolvulaceae,Corylus,Cyperaceae,Daphne,Dianthus,Dipsacaceae,Drosera,Dryas,Empetraceae,Epilobium,Epilobium_angustifolium,Ericaceae,Fabaceae,Fagopyrum_esculentum,Fagus,Fallopia_convolvulus,Filipendula,Frangula,Fraxinus,Galium_t,Gentianaceae,Geranium,Geum,Hedera,Helianthemum,Helianthus_t,Hippophae,Humulus,Hypericum,Impatiens,Jasione,Juniperus,Knautia,Lamiaceae,Liliaceae,Linum_catharcticum,Linum_usitatissimum,Lychnis_t,Lycopus,Lysimachia,Lythrum,Melampyrum,Mentha,Mercurialis,Myrica_t,Odontites,Onagraceae,Ononis,Oxyria_t,Papaveraceae,Parnassia,Picea,Pinus,Plantago_lanceolata,Plantago_majormedia_t,Plantago_maritima_t,Plantago_sp,Poaceae,Polemoniaceae,Polygala,Polygonum_aviculare,Polygonum_persicaria,Populus,Potentilla,Primulaceae,Prunella,Pulmonaria,Quercus,Ranunculaceae,Ranunculus_acris_t,Rhamnus,Rhinanthus,Rosaceae,Rubus_chamaemorus,Rumex,Rumex_acac_t,Rumex_longifolium,Salix,Sambucus,Sanguisorba,Saxifraga,Scheuchzeria_palustris,Scrophularia,Scrophulariaceae,Secale,Sedum,Solanum,SolidagoSaussurea_t,Sorbus,Spergula,Stachys,Succisa,Taxus,Teucrium_t,Thalictrum_t,Tilia,Trientalis,Trifolium_t,Trollius,Ulmus,Urtica,Vaccinum_t,Valeriana,Veronica,Viburnum,Vicia,Viola,Viscum
9005.3715,K22,59.441667,25,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,35,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,150,0,0,0,0,0,0,0,0
9001.178808,K24,59.076944,24.099722,0,0,0,0,0,152,0,0,0,0,3,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,32,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,285,0,0,0,0,61,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
8996.609756,K50,59.446389,26.010556,1,0,0,0,0,117,0,0,0,0,5,0,0,1,0,341,0,0,1,1,0,0,1,1,0,0,0,8,1,0,0,0,0,54,103,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,156,217,0,1,0,0,56,0,0,0,0,1,0,0,0,0,26,0,3,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,10,0,1,0,0,0,0,0,0
8992.470588,K48,58.756667,24.460278,0,0,0,0,0,257,0,0,1,0,3,0,0,0,0,354,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,91,0,0,0,0,7,0,0,0,0,0,0,0,0,0,42,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,61,0,0,0,0,0,0,0,0
8934.8215,K22,59.441667,25,0,0,0,0,0,368,0,0,0,0,4,0,0,1,0,313,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59,0,0,0,0,23,0,0,0,0,8,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,163,0,0,0,0,0,0,0,0
8895,K11,59.48674,25.531503,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,93,0,0,0,0,0,0,0,0
8883.562914,K24,59.076944,24.099722,0,0,0,0,0,164,0,0,0,0,3,0,1,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,58,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
8864.2715,K22,59.441667,25,0,0,0,0,0,400,0,0,0,0,3,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,3,84,0,0,0,0,26,0,0,0,0,2,1,0,0,0,4,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,102,0,0,0,0,0,0,0,0
8851.588235,K48,58.756667,24.460278,0,0,0,0,0,208,0,0,0,0,2,0,0,0,0,347,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,60,0,0,0,0,0,0,0,0
8797.585366,K50,59.446389,26.010556,1,0,0,0,0,160,0,0,0,0,3,0,0,0,0,256,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,69,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,220,0,0,0,0,5,0,0,0,0,0,0,0,0,0,31,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,19,0,1,0,0,0,0,0,0
8793.7215,K22,59.441667,25,0,0,0,0,0,422,0,0,0,0,3,0,0,0,0,360,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,81,17,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,2,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,0,0,0,0,24,0,0,0,0,3,2,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,147,0,0,0,0,0,0,0,0
8765.94702,K24,59.076944,24.099722,0,0,0,0,0,195,0,0,3,0,4,0,1,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,290,0,0,0,0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0
8752,K11,59.48674,25.531503,0,0,0,0,0,262,0,0,0,0,3,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,227,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108,0,0,0,0,0,0,0,0
8745.227273,K36,59.175833,24.429722,0,0,0,0,0,83,0,0,0,0,8,0,0,1,0,469,0,0,1,954,1,3,1,0,0,0,1,5,2,0,0,0,0,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,166,3,1,0,0,12,0,0,1,0,0,0,0,0,0,8,1,0,0,1,1,0,0,7,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
8723.1715,K22,59.441667,25,1,0,0,0,0,367,0,0,0,0,5,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,153,0,0,0,0,27,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,142,0,0,0,0,0,0,0,0
8710.705882,K48,58.756667,24.460278,0,0,0,0,0,232,0,0,1,0,7,0,0,0,0,372,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,87,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,157,0,0,0,0,13,0,0,0,0,0,0,0,0,0,61,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,69,3,0,0,0,0,0,0,0
8652.6215,K22,59.441667,25,0,0,0,0,0,337,0,0,1,0,1,0,0,1,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,1,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132,0,0,0,0,35,0,0,0,0,2,1,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
8648.331126,K24,59.076944,24.099722,0,0,0,0,0,134,0,0,0,0,3,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,30,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,482,0,0,0,0,21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
8609,K11,59.48674,25.531503,0,0,0,0,0,341,0,0,0,0,3,0,0,0,0,382,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,260,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,115,0,0,0,0,0,0,0,0
8599.652174,K40,58.529722,22.423056,0,0,0,0,0,157,0,0,2,0,3,0,0,0,0,398,0,0,0,286,0,1,6,0,0,0,0,2,0,0,0,0,0,60,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,285,3,0,0,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,2,0,0,0,0,0,0
8598.560976,K50,59.446389,26.010556,2,0,0,0,0,177,0,0,0,0,2,0,0,0,0,378,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,75,10,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,188,1,0,0,0,5,0,0,0,0,0,0,0,0,1,29,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,17,0,3,0,0,0,0,0,0
8582.0715,K22,59.441667,25,0,0,0,0,0,280,0,0,0,0,1,0,1,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,119,0,0,0,0,33,0,0,0,0,4,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,170,0,0,0,0,0,0,0,0
8569.823529,K48,58.756667,24.460278,1,0,0,0,0,196,0,0,1,0,4,0,0,0,0,334,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,147,146,0,0,0,0,4,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,25,1,0,0,0,0,0,0,0
8530.931034,K24,59.076944,24.099722,0,0,0,0,0,215,0,0,0,0,5,0,0,1,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,21,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,247,0,0,0,0,82,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
8511.5215,K22,59.441667,25,1,0,0,0,0,334,0,0,0,0,2,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,152,0,0,0,0,34,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,166,0,0,0,0,0,0,0,0
8466,K11,59.48674,25.531503,0,0,0,0,0,389,0,0,0,0,3,0,0,0,0,535,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,112,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,283,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,156,0,0,0,0,0,0,0,0
8440.9715,K22,59.441667,25,1,0,0,0,0,388,0,0,0,0,1,0,0,0,0,264,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,149,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,119,0,0,0,0,37,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,214,0,0,0,0,0,0,0,0
8437,K32,57.676944,27.077222,2,0,0,0,0,275,0,0,4,0,15,0,5,1,0,334,0,0,1,0,1,0,0,0,2,0,0,6,10,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,257,4,1,0,0,99,0,0,0,0,0,1,0,0,0,19,0,2,0,0,2,0,0,27,0,19,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,4,0,0,1,0,0,0,0
8428.941176,K48,58.756667,24.460278,1,0,0,0,0,194,0,0,1,0,0,0,0,0,0,455,0,0,0,9,0,0,2,0,0,0,0,1,2,0,0,0,0,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,138,0,0,0,0,13,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,26,1,0,0,0,0,0,0,0
8414.034483,K24,59.076944,24.099722,0,0,0,0,0,174,0,0,0,0,6,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,33,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,376,0,0,0,0,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,43,0,0,0,0,0,0,0,0
8399.536585,K50,59.446389,26.010556,1,0,0,0,0,139,0,0,0,0,0,0,1,0,0,376,0,0,1,1,0,0,2,0,0,0,0,4,1,0,0,0,0,45,36,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150,289,0,0,0,0,16,0,0,0,0,0,0,0,0,1,12,0,4,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13,0,0,0,0,0,0,0,0
8380.597015,K40,58.529722,22.423056,0,0,0,0,0,131,0,0,0,0,3,0,0,0,0,401,0,0,0,327,0,1,3,0,0,0,0,0,2,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,109,266,1,0,0,0,10,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0,0,0
8374.4,K49,57.808333,27.058333,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,716,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
8370.4215,K22,59.441667,25,0,0,0,0,0,304,0,0,1,0,1,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,220,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78,0,0,0,0,30,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,173,0,0,0,0,0,0,0,0
8362.469388,K32,57.676944,27.077222,0,0,0,0,0,269,0,0,0,0,9,0,2,3,0,356,0,0,1,0,0,0,0,0,0,0,0,8,4,0,0,0,0,6,21,0,0,0,0,0,0,0,0,1,0,0,0,0,22,2,1,5,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,279,3,1,0,0,83,0,0,0,0,0,1,0,0,0,11,0,3,1,0,3,0,0,23,0,18,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,2,0,2,0,5,3,0,0,0,0,0,0,0
8323,K11,59.48674,25.531503,0,0,0,0,0,413,0,0,1,0,5,0,0,0,0,399,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,120,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,305,0,0,0,0,35,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0
8299.8715,K22,59.441667,25,0,0,0,0,0,410,0,0,0,0,4,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,0,0,0,0,59,0,0,0,0,2,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,202,0,0,0,0,0,0,0,0
8288.058824,K48,58.756667,24.460278,0,0,0,0,0,211,0,0,0,0,8,0,0,0,0,435,0,0,0,5,0,0,3,0,0,0,0,1,0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,151,0,0,0,0,20,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,28,1,0,0,0,0,0,0,0
8288,K31,58.273611,22.217222,0,0,0,0,0,123,1,0,0,0,11,0,0,0,0,334,0,0,6,5,0,7,1,0,0,0,0,4,1,0,0,0,0,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86,239,0,1,0,0,104,0,0,0,0,1,0,0,0,0,11,0,0,0,0,2,0,39,0,0,3,0,0,0,0,0,0,40,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,5,0,0,0,0,0,0,0
8220,K31,58.273611,22.217222,0,0,0,0,0,126,0,0,0,0,7,0,1,2,0,293,1,0,4,9,0,14,2,0,0,0,0,6,0,0,0,0,2,8,19,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,233,0,0,0,0,104,0,0,0,0,3,0,0,0,0,16,0,0,0,0,1,0,35,0,0,6,0,0,0,0,0,0,53,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
8200.512195,K50,59.446389,26.010556,1,0,0,0,0,153,0,0,0,0,1,0,0,1,0,327,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,241,0,0,0,0,3,0,0,0,0,0,0,0,0,0,34,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,26,0,0,0,0,0,0,0,0
8180,K11,59.48674,25.531503,0,0,0,0,0,227,0,0,0,0,6,0,0,0,0,336,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,134,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,168,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,138,0,0,0,0,0,0,0,0
8152,K31,58.273611,22.217222,0,0,0,0,0,126,1,0,0,0,15,0,0,0,0,289,1,0,11,9,0,4,0,0,0,0,0,2,2,0,0,0,2,11,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77,263,1,0,0,0,96,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,43,0,0,3,0,0,0,0,0,0,35,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0
